#起始日期：2018-02-18 00:00:00  终止日期：2018-02-18 23:59:59
#交易金额合计：383笔，共61885.80元
#下载时间：2018-02-27 13:12:20

交易时间,微信支付单号,商户订单号,交易场景,交易状态,交易金额(元),
2018-02-18 10:44:59,`4200000058201802184307112884,`1930108916016874505,公众号支付,买家已支付,158.00
2018-02-18 10:44:04,`4200000071201802184308309191,`1930108470565012485,公众号支付,买家已支付,158.00
2018-02-18 10:43:46,`4200000071201802184247694433,`1930108357620794377,公众号支付,买家已支付,158.00
2018-02-18 10:42:08,`4200000070201802184370966649,`1930107525823202304,公众号支付,买家已支付,158.00
2018-02-18 10:41:22,`4200000079201802184312740846,`1930107137833305090,公众号支付,买家已支付,48.80
2018-02-18 10:39:24,`4200000067201802184338433044,`1930106128843146244,公众号支付,买家已支付,79.00
2018-02-18 10:38:46,`4200000077201802184320586866,`1930105812231914504,公众号支付,买家已支付,158.00
2018-02-18 10:38:04,`4200000078201802184265836159,`1930105476519822340,公众号支付,买家已支付,158.00
2018-02-18 10:34:41,`4200000065201802184332981441,`1930103759002665993,公众号支付,买家已支付,79.00
2018-02-18 10:34:28,`4200000054201802184318730038,`1930103677624779785,公众号支付,买家已支付,116.00
2018-02-18 10:34:28,`4200000062201802184341485247,`1930103676173550599,公众号支付,买家已支付,158.00
2018-02-18 10:34:24,`4200000072201802184340407710,`1930103636671595529,公众号支付,买家已支付,158.00
2018-02-18 10:34:11,`4200000064201802184248713436,`1930103523383444487,公众号支付,买家已支付,158.00
2018-02-18 10:30:58,`4200000058201802184308725652,`1930101917174727687,公众号支付,买家已支付,158.00
2018-02-18 10:29:14,`4200000072201802184366986138,`1930101025146930184,公众号支付,买家已支付,158.00
2018-02-18 10:29:10,`4200000058201802184302019841,`1930101009032414213,公众号支付,买家已支付,158.00
2018-02-18 10:28:47,`4200000076201802184323817704,`1930100814634812420,公众号支付,买家已支付,79.00
2018-02-18 10:28:35,`4200000080201802184324656273,`1930100718652359688,公众号支付,买家已支付,158.00
2018-02-18 10:28:28,`4200000070201802184327889356,`1930100637333193732,公众号支付,买家已支付,158.00
2018-02-18 10:28:06,`4200000078201802184352614907,`1930100405354628100,公众号支付,买家已支付,79.00
2018-02-18 10:28:01,`4200000079201802184342380959,`1930100426300982272,公众号支付,买家已支付,158.00
2018-02-18 10:27:53,`4200000061201802184321481296,`1930100371204604929,公众号支付,买家已支付,316.00
2018-02-18 10:27:15,`4200000070201802184320761967,`1930100041968518144,公众号支付,买家已支付,48.80
2018-02-18 10:26:50,`4200000079201802184329745595,`1930099831632561160,公众号支付,买家已支付,78.00
2018-02-18 10:25:36,`4200000052201802184360219911,`1930099160669750273,公众号支付,买家已支付,158.00
2018-02-18 10:25:24,`4200000070201802184281520659,`1930099116990268424,公众号支付,买家已支付,72.00
2018-02-18 10:24:13,`4200000075201802184304534205,`1930098509504054276,公众号支付,买家已支付,158.00
2018-02-18 10:23:49,`4200000064201802183451790947,`1930098317706920962,公众号支付,买家已支付,316.00
2018-02-18 10:23:23,`4200000052201802184321061920,`1930098108872524802,公众号支付,买家已支付,158.00
2018-02-18 10:18:32,`4200000064201802184345314609,`1930095656622359553,公众号支付,买家已支付,158.00
2018-02-18 10:16:53,`4200000060201802184365545686,`1930094824732492802,公众号支付,买家已支付,158.00
2018-02-18 10:16:04,`4200000075201802184324951965,`1930094405042045952,公众号支付,买家已支付,38.00
